	ID	UniProt
8787	CHEMBL3545110	P16083
8788	CHEMBL3545110	P06239
8789	CHEMBL3545110	Q06187
8790	CHEMBL3545110	P29597
8791	CHEMBL3545110	P28482
8792	CHEMBL3545110	Q7KZI7
8793	CHEMBL3545110	Q9UBE8
8794	CHEMBL3545110	P51617
8795	CHEMBL3545110	P31153
8796	CHEMBL3545110	Q96S53
8797	CHEMBL3545110	P22694
8798	CHEMBL3545110	P10398
8799	CHEMBL3545110	Q13873
8800	CHEMBL3545110	O75676
8801	CHEMBL3545110	Q13164
8802	CHEMBL3545110	Q15067
8803	CHEMBL3545110	O14965
8804	CHEMBL3545110	P31751
8805	CHEMBL3545110	Q9NU22
8806	CHEMBL3545110	Q14004
8807	CHEMBL3545110	P22234
8808	CHEMBL3545110	P08581
8809	CHEMBL3545110	P07948
8810	CHEMBL3545110	Q9P289
8811	CHEMBL3545110	P49748
8812	CHEMBL3545110	Q86XP3
8813	CHEMBL3545110	Q9UKE5
8814	CHEMBL3545110	Q14683
8815	CHEMBL3545110	P20340
8816	CHEMBL3545110	P49841
8817	CHEMBL3545110	Q15569
8818	CHEMBL3545110	P24864
8819	CHEMBL3545110	Q13188
8820	CHEMBL3545110	P19784
8821	CHEMBL3545110	Q9BZE4
8822	CHEMBL3545110	P11274
8823	CHEMBL3545110	Q9BZL6
8824	CHEMBL3545110	P30281
8825	CHEMBL3545110	P36897
8826	CHEMBL3545110	P33991
8827	CHEMBL3545110	P11309
8828	CHEMBL3545110	P54756
8829	CHEMBL3545110	Q9P2R7
8830	CHEMBL3545110	P54577
8831	CHEMBL3545110	Q9UK32
8832	CHEMBL3545110	P30519
8833	CHEMBL3545110	P53779
8834	CHEMBL3545110	Q9NSY1
8835	CHEMBL3545110	Q8NI60
8836	CHEMBL3545110	P24385
8837	CHEMBL3545110	P06493
8838	CHEMBL3545110	P22612
8839	CHEMBL3545110	P45984
8840	CHEMBL3545110	P43686
8841	CHEMBL3545110	Q9NTK5
8842	CHEMBL3545110	P45985
8843	CHEMBL3545110	Q9H773
8844	CHEMBL3545110	Q9NSD9
8845	CHEMBL3545110	Q9UPZ9
8846	CHEMBL3545110	P36888
8847	CHEMBL3545110	P20248
8848	CHEMBL3545110	Q00536
8849	CHEMBL3545110	P07949
8850	CHEMBL3545110	Q58FF8
8851	CHEMBL3545110	Q13131
8852	CHEMBL3545110	Q15746
8853	CHEMBL3545110	Q9H2G2
8854	CHEMBL3545110	Q9Y572
8855	CHEMBL3545110	P52564
8856	CHEMBL3545110	P08574
8857	CHEMBL3545110	P27361
8858	CHEMBL3545110	P36507
8859	CHEMBL3545110	Q9Y243
8860	CHEMBL3545110	O00264
8861	CHEMBL3545110	Q14164
8862	CHEMBL3545110	P07332
8863	CHEMBL3545110	Q15418
8864	CHEMBL3545110	P51955
8865	CHEMBL3545110	P06241
8866	CHEMBL3545110	P05771
8867	CHEMBL3545110	O75385
8868	CHEMBL3545110	Q7L2E3
8869	CHEMBL3545110	O43353
8870	CHEMBL3545110	P12931
8871	CHEMBL3545110	Q01813
8872	CHEMBL3545110	P53671
8873	CHEMBL3545110	Q04912
8874	CHEMBL3545110	P51948
8875	CHEMBL3545110	P37173
8876	CHEMBL3545110	O14578
8877	CHEMBL3545110	Q02750
8878	CHEMBL3545110	P42684
8879	CHEMBL3545110	Q13535
8880	CHEMBL3545110	P49411
8881	CHEMBL3545110	Q07912
8882	CHEMBL3545110	Q96NX5
8883	CHEMBL3545110	Q16566
8884	CHEMBL3545110	P49759
8885	CHEMBL3545110	Q14680
8886	CHEMBL3545110	P18074
8887	CHEMBL3545110	P43250
8888	CHEMBL3545110	O15197
8889	CHEMBL3545110	Q13418
8890	CHEMBL3545110	Q16513
8891	CHEMBL3545110	P25098
8892	CHEMBL3545110	P51946
8893	CHEMBL3545110	P55263
8894	CHEMBL3545110	P42285
8895	CHEMBL3545110	Q9NYL2
8896	CHEMBL3545110	P29317
8897	CHEMBL3545110	P54764
8898	CHEMBL3545110	P61158
8899	CHEMBL3545110	Q6DT37
8900	CHEMBL3545110	P54819
8901	CHEMBL3545110	Q3MIX3
8902	CHEMBL3545110	P0DTD1
8903	CHEMBL3545110	P42680
8904	CHEMBL3545110	Q99759
8905	CHEMBL3545110	P33981
8906	CHEMBL3545110	P36894
8907	CHEMBL3545110	O95347
8908	CHEMBL3545110	Q02880
8909	CHEMBL3545110	P27448
8910	CHEMBL3545110	Q96RR4
8911	CHEMBL3545110	P21709
8912	CHEMBL3545110	O75643
8913	CHEMBL3545110	Q9UL54
8914	CHEMBL3545110	Q9Y4K4
8915	CHEMBL3545110	Q9Y2K2
8916	CHEMBL3545110	Q9NSE4
8917	CHEMBL3545110	P51159
8918	CHEMBL3545110	Q9HAZ1
8919	CHEMBL3545110	P05141
8920	CHEMBL3545110	P36896
8921	CHEMBL3545110	P61160
8922	CHEMBL3545110	Q13470
8923	CHEMBL3545110	Q9BQI3
8924	CHEMBL3545110	Q5VT25
8925	CHEMBL3545110	Q2M2I8
8926	CHEMBL3545110	P14635
8927	CHEMBL3545110	P04899
8928	CHEMBL3545110	Q15759
8929	CHEMBL3545110	Q16584
8930	CHEMBL3545110	Q32MK0
8931	CHEMBL3545110	Q13233
8932	CHEMBL3545110	Q8IVH8
8933	CHEMBL3545110	O95382
8934	CHEMBL3545110	P48729
8935	CHEMBL3545110	O94804
8936	CHEMBL3545110	P11802
8937	CHEMBL3545110	P16591
8938	CHEMBL3545110	P11362
8939	CHEMBL3545110	Q9Y616
8940	CHEMBL3545110	Q13555
8941	CHEMBL3545110	P00519
8942	CHEMBL3545110	Q8TDX7
8943	CHEMBL3545110	P54619
8944	CHEMBL3545110	P38117
8945	CHEMBL3545110	P42685
8946	CHEMBL3545110	P06400
8947	CHEMBL3545110	P23443
8948	CHEMBL3545110	O76039
8949	CHEMBL3545110	Q00534
8950	CHEMBL3545110	O43683
8951	CHEMBL3545110	P48730
8952	CHEMBL3545110	O95835
8953	CHEMBL3545110	Q13627
8954	CHEMBL3545110	P30086
8955	CHEMBL3545110	P17612
8956	CHEMBL3545110	Q96S44
8957	CHEMBL3545110	O60563
8958	CHEMBL3545110	P46734
8959	CHEMBL3545110	Q9UHD8
8960	CHEMBL3545110	P11388
8961	CHEMBL3545110	P30291
8962	CHEMBL3545110	Q15392
8963	CHEMBL3545110	Q7L7X3
8964	CHEMBL3545110	O00571
8965	CHEMBL3545110	Q13557
8966	CHEMBL3545110	Q9P1W9
8967	CHEMBL3545110	Q9H2K8
8968	CHEMBL3545110	Q13177
8969	CHEMBL3545110	Q14289
8970	CHEMBL3545110	Q05655
8971	CHEMBL3545110	Q9Y5S2
8972	CHEMBL3545110	P31749
8973	CHEMBL3545110	Q9HCP0
8974	CHEMBL3545110	Q9P0J0
8975	CHEMBL3545110	P49840
8976	CHEMBL3545110	Q9UGJ0
8977	CHEMBL3545110	Q9UHD2
8978	CHEMBL3545110	Q9Y6E0
8979	CHEMBL3545110	P49674
8980	CHEMBL3545110	Q9Y6M4
8981	CHEMBL3545110	Q96PY6
8982	CHEMBL3545110	O14976
8983	CHEMBL3545110	Q9Y2U5
8984	CHEMBL3545110	Q99683
8985	CHEMBL3545110	P31689
8986	CHEMBL3545110	P54753
8987	CHEMBL3545110	P49585
8988	CHEMBL3545110	Q15375
8989	CHEMBL3545110	Q13464
8990	CHEMBL3545110	Q16539
8991	CHEMBL3545110	Q13043
8992	CHEMBL3545110	O94806
8993	CHEMBL3545110	O14757
8994	CHEMBL3545110	Q04771
8995	CHEMBL3545110	Q6JQN1
8996	CHEMBL3545110	Q9Y6R4
8997	CHEMBL3545110	Q6PHR2
8998	CHEMBL3545110	Q16512
8999	CHEMBL3545110	Q9H0A0
9000	CHEMBL3545110	Q96GD4
9001	CHEMBL3545110	P49589
9002	CHEMBL3545110	Q6ZSR9
9003	CHEMBL3545110	Q92918
9004	CHEMBL3545110	P41250
9005	CHEMBL3545110	Q13882
9006	CHEMBL3545110	Q96L34
9007	CHEMBL3545110	P51812
9008	CHEMBL3545110	Q8TD19
9009	CHEMBL3545110	O75582
9010	CHEMBL3545110	P61026
9011	CHEMBL3545110	P17252
9012	CHEMBL3545110	P08240
9013	CHEMBL3545110	Q99640
9014	CHEMBL3545110	P07947
9015	CHEMBL3545110	Q13976
9016	CHEMBL3545110	Q9H093
9017	CHEMBL3545110	P08069
9018	CHEMBL3545110	Q76MJ5
9019	CHEMBL3545110	P27707
9020	CHEMBL3545110	Q7RTN6
9021	CHEMBL3545110	O96013
9022	CHEMBL3545110	O75716
9023	CHEMBL3545110	O00238
9024	CHEMBL3545110	Q16832
9025	CHEMBL3545110	P48426
9026	CHEMBL3545110	Q00535
9027	CHEMBL3545110	P23458
9028	CHEMBL3545110	P15735
9029	CHEMBL3545110	Q9NWZ3
9030	CHEMBL3545110	P41743
9031	CHEMBL3545110	Q5HYI8
9032	CHEMBL3545110	Q13705
9033	CHEMBL3545110	Q15831
9034	CHEMBL3545110	P43405
9035	CHEMBL3545110	Q8TD08
9036	CHEMBL3545110	Q08345
9037	CHEMBL3545110	Q00526
9038	CHEMBL3545110	Q13163
9039	CHEMBL3545110	P15056
9040	CHEMBL3545110	Q96RG2
9041	CHEMBL3545110	O60841
9042	CHEMBL3545110	P24941
9043	CHEMBL3545110	O75116
9044	CHEMBL3545110	O00444
9045	CHEMBL3545110	O60313
9046	CHEMBL3545110	Q12851
9047	CHEMBL3545110	P06737
9048	CHEMBL3545110	P62826
9049	CHEMBL3545110	Q9H0K1
9050	CHEMBL3545110	P54760
9051	CHEMBL3545110	P45983
9052	CHEMBL3545110	P11216
9053	CHEMBL3545110	P09619
9054	CHEMBL3545110	Q05397
9055	CHEMBL3545110	P41240
9056	CHEMBL3545110	P51956
9057	CHEMBL3545110	P08631
9058	CHEMBL3545110	P50613
9059	CHEMBL3545110	P26196
9060	CHEMBL3545110	Q14839
9061	CHEMBL3545110	P53667
9062	CHEMBL396778	P27338
9063	CHEMBL396778	Q9Y5N1
9064	CHEMBL396778	P81908
9065	CHEMBL396778	P21396
9066	CHEMBL396778	P21397
9067	CHEMBL396778	P0DTD1
9068	CHEMBL396778	P50406
9069	CHEMBL396778	P19643
9070	CHEMBL396778	O42275
9071	CHEMBL396778	Q15858
9072	CHEMBL110458	Q59750
9073	CHEMBL110458	P16050
9074	CHEMBL110458	P14410
9075	CHEMBL110458	Q9H227
9076	CHEMBL110458	P10253
9077	CHEMBL110458	Q9UUZ4
9078	CHEMBL110458	P10635
9079	CHEMBL110458	Q14697
9080	CHEMBL110458	P04062
9081	CHEMBL110458	O43451
9082	CHEMBL110458	P16278
9083	CHEMBL110458	P10482
9084	CHEMBL110458	Q9LGC6
9085	CHEMBL110458	O00754
9086	CHEMBL110458	P11712
9087	CHEMBL110458	Q03164
9088	CHEMBL110458	P33261
9089	CHEMBL110458	Q653V7
9090	CHEMBL110458	I3LIR5
9091	CHEMBL110458	P35573
9092	CHEMBL110458	P09848
9093	CHEMBL110458	Q2KIM0
9094	CHEMBL110458	O00255
9095	CHEMBL110458	Q8VNN2
9096	CHEMBL110458	Q16739
9097	CHEMBL110458	Q58D55
9098	CHEMBL110458	Q42656
9099	CHEMBL110458	P23739
9100	CHEMBL110458	P06280
9101	CHEMBL110458	Q02401
9102	CHEMBL110458	D3ZUM4
9103	CHEMBL110458	Q9HCG7
9104	CHEMBL110458	Q9Y2E5
9105	CHEMBL110458	P04066
9106	CHEMBL110458	P27695
9107	CHEMBL110458	Q4FZV0
9108	CHEMBL110458	P08684
9109	CHEMBL110458	Q9SEH8
9110	CHEMBL110458	P05177
9111	CHEMBL110458	O00462
9112	CHEMBL1983350	P0DTD1
9113	CHEMBL1983350	P47870
9114	CHEMBL1983350	Q9NZ45
9115	CHEMBL1983350	P14867
9116	CHEMBL1983350	P08659
9117	CHEMBL1983350	P18507
9118	CHEMBL1983350	P43220
9119	CHEMBL3039502	P0DTD1
9120	CHEMBL3039502	P27986
9121	CHEMBL3039502	P48736
9122	CHEMBL3039502	P42336
9123	CHEMBL3039502	O00329
9124	CHEMBL3039502	P42338
9125	CHEMBL190461	Q8R455
9126	CHEMBL190461	P11509
9127	CHEMBL190461	P07550
9128	CHEMBL190461	Q02083
9129	CHEMBL190461	Q6RI86
9130	CHEMBL190461	P20815
9131	CHEMBL190461	P08908
9132	CHEMBL190461	P41145
9133	CHEMBL190461	P28222
9134	CHEMBL190461	P11715
9135	CHEMBL190461	P22002
9136	CHEMBL190461	Q16678
9137	CHEMBL190461	P28223
9138	CHEMBL190461	P11712
9139	CHEMBL190461	P31645
9140	CHEMBL190461	P33261
9141	CHEMBL190461	P35372
9142	CHEMBL190461	Q9WUD2
9143	CHEMBL190461	P25100
9144	CHEMBL190461	P20272
9145	CHEMBL190461	Q64459
9146	CHEMBL190461	Q5BJF2
9147	CHEMBL190461	P30536
9148	CHEMBL190461	P18089
9149	CHEMBL190461	P02768
9150	CHEMBL190461	P04798
9151	CHEMBL190461	Q9Y2T6
9152	CHEMBL190461	P25021
9153	CHEMBL190461	P08912
9154	CHEMBL190461	P28221
9155	CHEMBL190461	Q9ERZ8
9156	CHEMBL190461	P08172
9157	CHEMBL190461	P14416
9158	CHEMBL190461	Q99720
9159	CHEMBL190461	P34972
9160	CHEMBL190461	Q9H3N8
9161	CHEMBL190461	Q96P20
9162	CHEMBL190461	P08588
9163	CHEMBL190461	Q99572
9164	CHEMBL190461	P50406
9165	CHEMBL190461	P21728
9166	CHEMBL190461	P21554
9167	CHEMBL190461	P21918
9168	CHEMBL190461	P13945
9169	CHEMBL190461	P35348
9170	CHEMBL190461	P10635
9171	CHEMBL190461	O08914
9172	CHEMBL190461	P14842
9173	CHEMBL190461	P28566
9174	CHEMBL190461	P24462
9175	CHEMBL190461	P18825
9176	CHEMBL190461	P41595
9177	CHEMBL190461	P47898
9178	CHEMBL190461	P11229
9179	CHEMBL190461	P28335
9180	CHEMBL190461	P34969
9181	CHEMBL190461	P08683
9182	CHEMBL190461	P20813
9183	CHEMBL190461	P21917
9184	CHEMBL190461	P46098
9185	CHEMBL190461	P35368
9186	CHEMBL190461	P20309
9187	CHEMBL190461	P23975
9188	CHEMBL190461	Q8NER1
9189	CHEMBL190461	P37231
9190	CHEMBL190461	P41143
9191	CHEMBL190461	Q9Y5N1
9192	CHEMBL190461	P35462
9193	CHEMBL190461	P08173
9194	CHEMBL190461	Q4QYD9
9195	CHEMBL190461	P97612
9196	CHEMBL190461	P35367
9197	CHEMBL190461	Q01959
9198	CHEMBL190461	P08913
9199	CHEMBL190461	P0DTD1
9200	CHEMBL190461	Q9Y4D2
9201	CHEMBL190461	P08684
9202	CHEMBL190461	P47936
9203	CHEMBL190461	P05177
9204	CHEMBL3544914	P0DTD1
9205	CHEMBL3544914	P13569
9206	CHEMBL298470	P0DTD1
9207	CHEMBL298470	P02768
9208	CHEMBL1689772	P0DTD1
9209	CHEMBL1689772	Q12809
9210	CHEMBL2105759	P78368
9211	CHEMBL2105759	O00764
9212	CHEMBL2105759	P06213
9213	CHEMBL2105759	Q92499
9214	CHEMBL2105759	P49137
9215	CHEMBL2105759	P00533
9216	CHEMBL2105759	O75460
9217	CHEMBL2105759	P22830
9218	CHEMBL2105759	Q8TBX8
9219	CHEMBL2105759	Q9NYV4
9220	CHEMBL2105759	P50750
9221	CHEMBL2105759	P12236
9222	CHEMBL2105759	P52333
9223	CHEMBL2105759	O15254
9224	CHEMBL2105759	Q86TW2
9225	CHEMBL2105759	O95819
9226	CHEMBL2105759	P29323
9227	CHEMBL2105759	P16083
9228	CHEMBL2105759	P06239
9229	CHEMBL2105759	Q06187
9230	CHEMBL2105759	P29597
9231	CHEMBL2105759	P28482
9232	CHEMBL2105759	Q7KZI7
9233	CHEMBL2105759	Q9UBE8
9234	CHEMBL2105759	P51617
9235	CHEMBL2105759	P31153
9236	CHEMBL2105759	P22694
9237	CHEMBL2105759	P10398
9238	CHEMBL2105759	Q13873
9239	CHEMBL2105759	Q13164
9240	CHEMBL2105759	O75676
9241	CHEMBL2105759	P35580
9242	CHEMBL2105759	O14965
9243	CHEMBL2105759	P31751
9244	CHEMBL2105759	Q9NU22
9245	CHEMBL2105759	Q15067
9246	CHEMBL2105759	Q14004
9247	CHEMBL2105759	P22234
9248	CHEMBL2105759	P08581
9249	CHEMBL2105759	P07948
9250	CHEMBL2105759	Q9P289
9251	CHEMBL2105759	P49748
9252	CHEMBL2105759	Q86XP3
9253	CHEMBL2105759	Q8IYD1
9254	CHEMBL2105759	Q9UKE5
9255	CHEMBL2105759	P20340
9256	CHEMBL2105759	Q14683
9257	CHEMBL2105759	P49841
9258	CHEMBL2105759	Q13188
9259	CHEMBL2105759	Q15569
9260	CHEMBL2105759	P19784
9261	CHEMBL2105759	P11274
9262	CHEMBL2105759	Q9BZE4
9263	CHEMBL2105759	Q9BZL6
9264	CHEMBL2105759	Q8N4C8
9265	CHEMBL2105759	P36897
9266	CHEMBL2105759	P33991
9267	CHEMBL2105759	P11309
9268	CHEMBL2105759	Q9P2R7
9269	CHEMBL2105759	Q14164
9270	CHEMBL2105759	P54577
9271	CHEMBL2105759	Q9UK32
9272	CHEMBL2105759	Q8NI60
9273	CHEMBL2105759	P30519
9274	CHEMBL2105759	P54756
9275	CHEMBL2105759	P53779
9276	CHEMBL2105759	P45984
9277	CHEMBL2105759	Q9NSY1
9278	CHEMBL2105759	P22612
9279	CHEMBL2105759	P06493
9280	CHEMBL2105759	O60674
9281	CHEMBL2105759	P43686
9282	CHEMBL2105759	P37023
9283	CHEMBL2105759	Q9NTK5
9284	CHEMBL2105759	Q9H773
9285	CHEMBL2105759	Q9NSD9
9286	CHEMBL2105759	Q9UPZ9
9287	CHEMBL2105759	P36888
9288	CHEMBL2105759	Q00536
9289	CHEMBL2105759	P07949
9290	CHEMBL2105759	Q58FF8
9291	CHEMBL2105759	Q13131
9292	CHEMBL2105759	Q15746
9293	CHEMBL2105759	Q9H2G2
9294	CHEMBL2105759	Q9Y572
9295	CHEMBL2105759	P52564
9296	CHEMBL2105759	P08574
9297	CHEMBL2105759	P27361
9298	CHEMBL2105759	Q9Y243
9299	CHEMBL2105759	P36507
9300	CHEMBL2105759	O00264
9301	CHEMBL2105759	P07332
9302	CHEMBL2105759	Q7Z406
9303	CHEMBL2105759	P51955
9304	CHEMBL2105759	Q15418
9305	CHEMBL2105759	P05771
9306	CHEMBL2105759	O75385
9307	CHEMBL2105759	P06241
9308	CHEMBL2105759	Q00537
9309	CHEMBL2105759	P30085
9310	CHEMBL2105759	P49760
9311	CHEMBL2105759	Q7L2E3
9312	CHEMBL2105759	O43353
9313	CHEMBL2105759	P12931
9314	CHEMBL2105759	P07741
9315	CHEMBL2105759	Q01813
9316	CHEMBL2105759	P53671
9317	CHEMBL2105759	Q04912
9318	CHEMBL2105759	P37173
9319	CHEMBL2105759	O14578
9320	CHEMBL2105759	Q02750
9321	CHEMBL2105759	P42684
9322	CHEMBL2105759	Q13535
9323	CHEMBL2105759	Q07912
9324	CHEMBL2105759	P49411
9325	CHEMBL2105759	Q96NX5
9326	CHEMBL2105759	P18074
9327	CHEMBL2105759	Q16566
9328	CHEMBL2105759	P49759
9329	CHEMBL2105759	Q16513
9330	CHEMBL2105759	Q13418
9331	CHEMBL2105759	O15197
9332	CHEMBL2105759	Q14680
9333	CHEMBL2105759	P43250
9334	CHEMBL2105759	P25098
9335	CHEMBL2105759	P55263
9336	CHEMBL2105759	Q9NYL2
9337	CHEMBL2105759	Q6DT37
9338	CHEMBL2105759	P29317
9339	CHEMBL2105759	P61158
9340	CHEMBL2105759	P54764
9341	CHEMBL2105759	P42285
9342	CHEMBL2105759	P54819
9343	CHEMBL2105759	Q8IW41
9344	CHEMBL2105759	Q3MIX3
9345	CHEMBL2105759	P0DTD1
9346	CHEMBL2105759	P42680
9347	CHEMBL2105759	Q99759
9348	CHEMBL2105759	P36894
9349	CHEMBL2105759	O95347
9350	CHEMBL2105759	Q02880
9351	CHEMBL2105759	P27448
9352	CHEMBL2105759	Q96RR4
9353	CHEMBL2105759	P21709
9354	CHEMBL2105759	O75643
9355	CHEMBL2105759	Q9Y4K4
9356	CHEMBL2105759	Q9UL54
9357	CHEMBL2105759	Q9Y2K2
9358	CHEMBL2105759	Q9NSE4
9359	CHEMBL2105759	Q709F0
9360	CHEMBL2105759	P51159
9361	CHEMBL2105759	Q9HAZ1
9362	CHEMBL2105759	P05141
9363	CHEMBL2105759	P36896
9364	CHEMBL2105759	P61160
9365	CHEMBL2105759	Q9BQI3
9366	CHEMBL2105759	Q13470
9367	CHEMBL2105759	Q5VT25
9368	CHEMBL2105759	Q2M2I8
9369	CHEMBL2105759	P04899
9370	CHEMBL2105759	Q15759
9371	CHEMBL2105759	Q16584
9372	CHEMBL2105759	Q32MK0
9373	CHEMBL2105759	Q13233
9374	CHEMBL2105759	Q9NQU5
9375	CHEMBL2105759	Q8IVH8
9376	CHEMBL2105759	O95382
9377	CHEMBL2105759	P48729
9378	CHEMBL2105759	P16591
9379	CHEMBL2105759	P11362
9380	CHEMBL2105759	P11802
9381	CHEMBL2105759	O94804
9382	CHEMBL2105759	Q9Y616
9383	CHEMBL2105759	Q13555
9384	CHEMBL2105759	P00519
9385	CHEMBL2105759	P54619
9386	CHEMBL2105759	P42685
9387	CHEMBL2105759	P38117
9388	CHEMBL2105759	P23443
9389	CHEMBL2105759	Q00534
9390	CHEMBL2105759	P48730
9391	CHEMBL2105759	P12268
9392	CHEMBL2105759	Q13627
9393	CHEMBL2105759	O95835
9394	CHEMBL2105759	P30086
9395	CHEMBL2105759	P17612
9396	CHEMBL2105759	P46734
9397	CHEMBL2105759	Q96S44
9398	CHEMBL2105759	Q9UHD8
9399	CHEMBL2105759	P11388
9400	CHEMBL2105759	P30291
9401	CHEMBL2105759	O00571
9402	CHEMBL2105759	Q7L7X3
9403	CHEMBL2105759	Q9Y5S2
9404	CHEMBL2105759	Q13557
9405	CHEMBL2105759	Q15392
9406	CHEMBL2105759	Q9H2K8
9407	CHEMBL2105759	Q13177
9408	CHEMBL2105759	Q14289
9409	CHEMBL2105759	Q05655
9410	CHEMBL2105759	P31749
9411	CHEMBL2105759	Q9HCP0
9412	CHEMBL2105759	Q9P0J0
9413	CHEMBL2105759	P49840
9414	CHEMBL2105759	Q9UGJ0
9415	CHEMBL2105759	Q9UHD2
9416	CHEMBL2105759	Q9Y6E0
9417	CHEMBL2105759	P49674
9418	CHEMBL2105759	Q9Y6M4
9419	CHEMBL2105759	Q9ULC5
9420	CHEMBL2105759	Q96PY6
9421	CHEMBL2105759	Q9Y2U5
9422	CHEMBL2105759	Q9Y2H1
9423	CHEMBL2105759	Q99683
9424	CHEMBL2105759	O14976
9425	CHEMBL2105759	P31689
9426	CHEMBL2105759	P54753
9427	CHEMBL2105759	Q06278
9428	CHEMBL2105759	Q15375
9429	CHEMBL2105759	Q13464
9430	CHEMBL2105759	Q16539
9431	CHEMBL2105759	Q13043
9432	CHEMBL2105759	Q04759
9433	CHEMBL2105759	O94806
9434	CHEMBL2105759	O14757
9435	CHEMBL2105759	Q04771
9436	CHEMBL2105759	Q6JQN1
9437	CHEMBL2105759	Q9Y6R4
9438	CHEMBL2105759	Q6PHR2
9439	CHEMBL2105759	Q16512
9440	CHEMBL2105759	P49761
9441	CHEMBL2105759	Q9H0A0
9442	CHEMBL2105759	Q96GD4
9443	CHEMBL2105759	Q16644
9444	CHEMBL2105759	P49589
9445	CHEMBL2105759	Q6ZSR9
9446	CHEMBL2105759	Q13882
9447	CHEMBL2105759	Q92918
9448	CHEMBL2105759	P41250
9449	CHEMBL2105759	P51812
9450	CHEMBL2105759	Q8TD19
9451	CHEMBL2105759	O75582
9452	CHEMBL2105759	P61026
9453	CHEMBL2105759	P17252
9454	CHEMBL2105759	P08240
9455	CHEMBL2105759	Q99640
9456	CHEMBL2105759	P07947
9457	CHEMBL2105759	Q13976
9458	CHEMBL2105759	P08069
9459	CHEMBL2105759	Q9H093
9460	CHEMBL2105759	Q76MJ5
9461	CHEMBL2105759	P27707
9462	CHEMBL2105759	Q7RTN6
9463	CHEMBL2105759	O75716
9464	CHEMBL2105759	O96013
9465	CHEMBL2105759	Q9Y2W1
9466	CHEMBL2105759	Q16832
9467	CHEMBL2105759	O00238
9468	CHEMBL2105759	P41743
9469	CHEMBL2105759	P23458
9470	CHEMBL2105759	Q00535
9471	CHEMBL2105759	P15735
9472	CHEMBL2105759	Q9NWZ3
9473	CHEMBL2105759	Q5HYI8
9474	CHEMBL2105759	Q13705
9475	CHEMBL2105759	Q15831
9476	CHEMBL2105759	P43405
9477	CHEMBL2105759	Q8TD08
9478	CHEMBL2105759	Q08345
9479	CHEMBL2105759	Q00526
9480	CHEMBL2105759	Q13163
9481	CHEMBL2105759	P15056
9482	CHEMBL2105759	O60841
9483	CHEMBL2105759	Q96RG2
9484	CHEMBL2105759	P24941
9485	CHEMBL2105759	O75116
9486	CHEMBL2105759	Q12851
9487	CHEMBL2105759	O60313
9488	CHEMBL2105759	O00444
9489	CHEMBL2105759	P06737
9490	CHEMBL2105759	P13861
9491	CHEMBL2105759	P62826
9492	CHEMBL2105759	Q9H0K1
9493	CHEMBL2105759	P54760
9494	CHEMBL2105759	P45983
9495	CHEMBL2105759	Q05397
9496	CHEMBL2105759	P11216
9497	CHEMBL2105759	P09619
9498	CHEMBL2105759	P41240
9499	CHEMBL2105759	P51956
9500	CHEMBL2105759	P08631
9501	CHEMBL2105759	P26196
9502	CHEMBL2105759	P50613
9503	CHEMBL2105759	Q14839
9504	CHEMBL2105759	P53667
9505	CHEMBL3137320	P11712
9506	CHEMBL3137320	P33261
9507	CHEMBL3137320	Q9UGN5
9508	CHEMBL3137320	Q9Y6F1
9509	CHEMBL3137320	P09874
9510	CHEMBL3137320	P0DTD1
9511	CHEMBL3137320	P08684
9512	CHEMBL3137320	P10635
9513	CHEMBL3137320	P05177
9514	CHEMBL3137320	Q12809
9515	CHEMBL3301612	P78368
9516	CHEMBL3301612	P04629
9517	CHEMBL3301612	O00764
9518	CHEMBL3301612	P06213
9519	CHEMBL3301612	P49137
9520	CHEMBL3301612	Q92499
9521	CHEMBL3301612	P00533
9522	CHEMBL3301612	O75460
9523	CHEMBL3301612	P22830
9524	CHEMBL3301612	P50750
9525	CHEMBL3301612	Q8TBX8
9526	CHEMBL3301612	Q9NYV4
9527	CHEMBL3301612	P12236
9528	CHEMBL3301612	O15254
9529	CHEMBL3301612	Q86TW2
9530	CHEMBL3301612	O95819
9531	CHEMBL3301612	P29323
9532	CHEMBL3301612	P16083
9533	CHEMBL3301612	P06239
9534	CHEMBL3301612	Q06187
9535	CHEMBL3301612	P29597
9536	CHEMBL3301612	P28482
9537	CHEMBL3301612	Q7KZI7
9538	CHEMBL3301612	Q9UBE8
9539	CHEMBL3301612	P51617
9540	CHEMBL3301612	P31153
9541	CHEMBL3301612	Q96S53
9542	CHEMBL3301612	P22694
9543	CHEMBL3301612	P10398
9544	CHEMBL3301612	Q13873
9545	CHEMBL3301612	O75676
9546	CHEMBL3301612	Q13164
9547	CHEMBL3301612	P35580
9548	CHEMBL3301612	O14965
9549	CHEMBL3301612	P31751
9550	CHEMBL3301612	Q9NU22
9551	CHEMBL3301612	Q15067
9552	CHEMBL3301612	Q14004
9553	CHEMBL3301612	P22234
9554	CHEMBL3301612	P08581
9555	CHEMBL3301612	P07948
9556	CHEMBL3301612	Q9P289
9557	CHEMBL3301612	P49748
9558	CHEMBL3301612	Q8IYD1
9559	CHEMBL3301612	Q86XP3
9560	CHEMBL3301612	Q9UKE5
9561	CHEMBL3301612	Q14683
9562	CHEMBL3301612	P20340
9563	CHEMBL3301612	P49841
9564	CHEMBL3301612	Q13188
9565	CHEMBL3301612	P19784
